,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Orientation of the front facade,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
12963,7532 Beclers,house,mixed-building,475000,4,185.0,Partially equipped,1,1,,3,0,Excellent,1994,12.0,0,32.0,0,20.153378381732782,0,0,1,South,4,0,0,16.0,0,0,1,0,,12.0,0
12964,7532 Beclers,house,residence,400000,4,160.0,Partially equipped,1,1,,3,0,Excellent,1994,12.0,1,32.0,0,17.42994887068781,0,0,1,South,4,0,0,16.0,0,0,1,0,,12.0,0
12965,7534 Barry,house,villa,277065,3,754.0,Super equipped,1,1,,,0,New,2022,102.30122134866613,0,220.85108082985184,0,82.1386340531163,0,0,1,,4,0,0,82.81170156566291,0,0,1,1,,67.23370925022269,1
12967,7534 Barry,house,residence,195000,2,186.0,Partially equipped,1,1,,,0,Excellent,,25.236110306169632,0,54.480505350600055,0,20.262315562174578,0,0,1,,4,0,0,20.428350784102523,0,0,1,0,,16.58550387339711,1
12968,7538 Vezon,house,residence,325000,3,160.0,Fully equipped,1,2,,,0,Excellent,,21.708481983801832,0,46.864950839225855,0,17.42994887068781,0,0,1,,4,0,0,17.572774868045183,0,0,1,0,,14.26710010614805,1
12969,7538 Vezon,house,residence,455000,4,196.0,Partially equipped,1,1,,,0,Excellent,,13.0,0,39.0,0,14.0,0,0,1,South,4,0,0,14.0,0,0,1,0,,31.0,1
12970,7540 Kain,house,residence,225000,5,300.0,Partially equipped,1,1,,,0,New,,40.70340371962843,0,87.87178282354847,1,32.681154132539646,0,0,1,South-east,2,0,0,32.948952877584716,0,0,1,1,300.0,26.75081269902759,1
12972,7540 Kain,house,residence,350000,6,197.0,Partially equipped,2,2,,,0,To be renovated,,26.728568442556007,0,57.70247072079683,0,21.460624547034367,0,0,1,,4,0,0,21.63647905628063,0,0,1,0,,17.566367005694786,1
12973,7540 Kain,house,villa,265000,3,155.0,Partially equipped,1,1,,,0,Excellent,1968,14.0,0,50.0,0,11.0,0,0,1,South-east,4,1,15.0,8.0,0,0,1,0,,9.0,1
12974,7540 Kain,house,villa,895000,4,310.0,Partially equipped,2,1,,,0,Normal,2015,42.06018384361605,0,90.80084225100009,0,33.77052593695763,1,0,2,East,4,0,0,34.04725130683754,0,0,1,1,1000.0,27.642506455661845,1
12975,7540 Kain,house,residence,239000,3,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,3,0,0,,0,0,1,0,,,1
12976,7540 Kain,house,residence,379000,4,184.0,Partially equipped,1,1,,,0,New,,13.0,0,36.0,0,19.0,0,0,1,North,4,0,0,13.0,0,0,1,1,500.0,10.0,1
12977,7540 Kain,house,residence,110000,2,127.0,Not equipped,1,1,,,0,To be renovated,,17.231107574642706,0,37.19905472863552,0,13.835021916108449,0,0,1,North,2,0,0,13.948390051510863,0,0,1,0,,11.324510709255014,0
12978,7540 Kain,house,residence,285000,3,325.0,Partially equipped,1,1,,,0,Normal,,44.09535402959747,0,95.1944313921775,0,35.404583643584616,0,0,1,,3,0,0,35.69469895071678,0,0,1,0,,28.980047090613226,1
12980,7540 Kain,house,residence,95000,3,,Partially equipped,1,1,,,0,To be renovated,,,0,,0,,0,0,1,,3,0,0,,0,0,1,0,,,0
12981,7540 Kain,house,residence,295000,4,,Super equipped,1,2,,,0,Normal,,,0,,0,,0,1,1,,4,0,0,,0,0,1,0,,,1
12982,7540 Kain,house,residence,128000,3,,Partially equipped,1,1,,,0,Excellent,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,1
12983,7540 Kain,house,residence,635000,5,233.0,Partially equipped,2,1,,2,0,Excellent,1980,20.0,0,21.0,1,20.0,1,0,2,South-east,4,0,0,17.0,0,0,1,1,4000.0,14.0,1
12984,7540 Kain,house,residence,416438,3,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,0,0,,,0
12985,7540 Kain,house,residence,438000,3,345.0,Partially equipped,1,1,,,0,Excellent,,14.0,0,32.0,1,17.0,1,0,1,South-west,2,1,,14.0,0,0,1,0,,30.76343460388173,1
12986,7540 Kain,house,villa,276630,3,583.0,Super equipped,1,1,,,0,New,2022,79.10028122847793,0,170.7641646204292,0,63.51037619756871,0,0,1,,4,0,0,64.03079842543963,0,0,1,1,,51.98574601177695,1
12987,7542 Mont-Saint-Aubert,house,master-house,495000,3,240.0,Partially equipped,1,1,,,0,To be renovated,,32.56272297570275,0,70.29742625883878,0,26.144923306031714,0,0,1,South,4,0,0,26.359162302067773,0,0,1,0,,21.400650159222074,0
12988,7542 Mont-Saint-Aubert,flat,ground-floor,135000,2,72.0,Super equipped,1,1,,1,0,Excellent,1970,9.768816892710825,0,23.0,1,7.843476991809514,1,0,1,,2,0,0,7.907748690620332,0,0,1,0,,6.420195047766622,1
12989,7542 Mont-Saint-Aubert,house,residence,369000,4,225.0,Partially equipped,1,1,,,0,Normal,,30.527552789721327,0,65.90383711766135,0,24.510865599404735,0,0,1,South-west,4,0,0,24.711714658188537,0,0,1,0,,20.063109524270693,1
12990,7542 Mont-Saint-Aubert,flat,apartment,225000,4,128.0,Partially equipped,1,1,,,0,Normal,,17.366785587041466,0,37.49196067138068,0,13.943959096550248,1,0,1,,2,1,13.0,14.058219894436146,0,0,1,0,,11.41368008491844,1
12991,7543 Mourcourt,house,villa,337065,3,1407.0,Super equipped,1,1,,,0,New,2022,190.89896344505738,0,412.1186614424423,0,153.27461288161092,0,0,1,,4,0,0,154.53058899587234,0,0,1,1,,125.4613115584394,1
12993,7600 Péruwelz,house,residence,140000,,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
12994,7600 Péruwelz,house,residence,49000,1,110.0,Partially equipped,1,1,,,0,To be renovated,,20.0,0,20.0,1,10.0,0,0,1,,2,0,0,12.081282721781063,0,0,1,1,500.0,9.808631322976783,0
12995,7600 Péruwelz,house,residence,215000,2,106.0,Partially equipped,1,1,,,0,Normal,,14.381869314268714,0,31.048029930987127,0,11.547341126830675,0,0,1,,4,0,0,11.641963350079934,0,0,1,0,,9.451953820323084,1
12996,7600 Péruwelz,house,residence,95000,2,104.0,Super equipped,1,1,,,0,To be renovated,,14.110513289471191,0,16.0,0,11.329466765947076,0,0,1,North-east,2,1,25.0,11.422303664229368,0,0,1,1,70.0,9.273615068996232,0
12997,7600 Péruwelz,house,residence,55000,3,122.0,Partially equipped,1,1,,,0,Normal,,16.552717512648897,0,35.734525014909714,0,13.290336013899456,0,0,1,,2,0,0,13.399240836884452,0,0,1,0,,10.878663830937889,0
12998,7600 Péruwelz,house,residence,80000,2,80.0,Partially equipped,1,1,,,0,To be renovated,1950,10.0,0,20.0,0,8.714974435343905,0,0,1,,2,0,0,10.0,0,0,1,0,,7.133550053074025,0
12999,7600 Péruwelz,house,villa,307372,3,1185.0,Super equipped,1,1,,,0,New,2022,160.77844469253233,0,347.0935421530165,0,129.0905588235316,0,0,1,,4,0,0,130.14836386645962,0,0,1,1,,105.665710161159,1
13000,7600 Péruwelz,house,mixed-building,175000,2,,Partially equipped,1,1,,2,0,Excellent,,,0,,0,,0,0,1,,3,0,0,,0,0,1,0,,,1
13001,7600 Péruwelz,house,mixed-building,123000,3,300.0,Partially equipped,1,1,,,0,Normal,,40.70340371962843,0,87.87178282354847,0,32.681154132539646,0,0,1,,2,0,0,32.948952877584716,0,0,1,0,,26.75081269902759,1
13002,7600 Péruwelz,house,villa,675000,4,331.0,Partially equipped,2,1,,2,0,New,2020,17.0,0,62.0,0,24.0,0,0,2,South,4,0,0,13.0,0,0,1,1,3500.0,13.0,1
13003,7600 Péruwelz,house,residence,275000,5,240.0,Partially equipped,1,1,,,0,Normal,,32.56272297570275,0,70.29742625883878,0,26.144923306031714,0,0,1,,4,0,0,26.359162302067773,0,0,1,0,,21.400650159222074,0
13004,7600 Péruwelz,house,residence,125000,2,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
13005,7600 Péruwelz,house,residence,90000,3,90.0,Partially equipped,1,1,,,0,Normal,,12.211021115888531,0,26.36153484706454,0,9.804346239761893,0,0,1,,2,0,0,9.884685863275415,0,0,1,0,,8.025243809708279,0
13006,7600 Péruwelz,house,residence,227000,3,171.0,Partially equipped,1,1,,,0,Normal,,23.200940120188207,0,50.08691620942263,0,18.6282578555476,0,0,1,,4,0,0,18.780903140223288,0,0,1,0,,15.247963238445728,1
13007,7600 Péruwelz,house,residence,315992,3,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,0,0,,,0
13008,7600 Péruwelz,house,residence,50000,3,147.0,Partially equipped,1,1,,,0,Normal,,19.944667822617934,0,43.05717358353875,0,16.013765524944425,0,0,1,,4,0,0,16.14498691001651,0,0,1,0,,13.10789822252352,0
13009,7600 Péruwelz,house,residence,250000,11,835.0,Partially equipped,1,1,,,0,Normal,,113.29114035296581,0,244.5764621922099,0,90.96254566890201,0,0,1,,4,0,0,91.7079188426108,0,0,1,0,,74.45642867896014,0
13010,7600 Péruwelz,house,residence,446000,4,242.0,Partially equipped,2,1,,,0,Normal,,32.834079000500275,0,70.8832381443291,0,26.362797666915313,0,0,1,,4,1,40.0,26.57882198791834,0,0,1,0,,21.578988910548926,1
13011,7600 Péruwelz,house,residence,210000,3,118.0,Super equipped,1,1,,,0,Normal,1977,16.01000546305385,0,45.0,0,12.85458729213226,0,0,1,South,4,0,0,12.959921465183323,0,0,1,0,,10.521986328284186,0
13012,7600 Péruwelz,house,residence,290000,4,287.0,Partially equipped,1,1,,,0,Normal,,38.93958955844454,0,46.0,0,31.26497078679626,0,0,1,,4,0,0,31.521164919556046,0,0,1,0,,25.591610815403065,1
13013,7600 Péruwelz,house,residence,85000,,170.0,Partially equipped,1,1,,,0,Normal,,23.065262107789447,0,49.79401026667747,0,18.5193206751058,0,0,1,,2,0,0,18.671073297298005,0,0,1,0,,15.158793862782304,0
13014,7600 Péruwelz,house,residence,125000,4,300.0,Partially equipped,1,1,,,0,Normal,,40.70340371962843,0,87.87178282354847,0,32.681154132539646,0,0,1,,2,0,0,32.948952877584716,0,0,1,0,,26.75081269902759,0
13015,7600 Péruwelz,house,residence,220000,3,333.0,Partially equipped,1,1,,3,0,Normal,,45.180778128787566,0,97.53767893413881,0,36.276081087119,0,0,1,,2,0,0,36.57333769411903,0,0,1,0,,29.69340209592063,0
13016,7600 Péruwelz,house,residence,160000,,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,1
13017,7600 Péruwelz,house,residence,235000,3,141.0,Partially equipped,1,2,,1,0,Normal,2012,19.130599748225364,0,32.0,0,15.360142442293633,0,0,1,East,4,0,0,15.486007852464818,0,0,1,0,,12.57288196854297,0
13018,7600 Péruwelz,house,residence,225000,3,333.0,Partially equipped,1,1,,3,0,Normal,,45.180778128787566,0,97.53767893413881,0,36.276081087119,0,0,1,,2,0,,36.57333769411903,0,0,1,0,,29.69340209592063,0
13019,7600 Péruwelz,house,residence,210000,4,,Partially equipped,1,2,,2,0,To be renovated,,17.0,0,33.0,1,25.0,0,0,1,,3,0,0,25.0,0,0,1,0,,12.0,0
13020,7600 Péruwelz,house,residence,170000,6,217.0,Partially equipped,2,6,,,0,Normal,,29.442128690531234,0,63.560589575700064,0,23.639368155870343,0,0,2,,2,0,0,23.833075914786278,0,0,1,0,,19.34975451896329,0
13021,7600 Péruwelz,house,residence,60000,3,,Partially equipped,1,1,,,0,To be renovated,,,0,,1,,0,0,1,,2,0,0,,0,0,1,0,,,0
13022,7600 Péruwelz,flat,apartment,195000,2,85.0,Partially equipped,1,1,,,0,Normal,,11.532631053894724,0,35.0,0,9.2596603375529,1,0,1,,2,0,0,9.335536648649002,0,0,1,0,,7.579396931391152,1
13023,7600 Péruwelz,flat,apartment,200000,2,81.0,Fully equipped,1,1,3,4,0,New,2018,10.989919004299677,0,23.72538136235809,0,8.823911615785704,1,1,1,,2,0,0,8.896217276947873,0,1,1,0,,7.2227194287374505,0
13024,7600 Péruwelz,flat,apartment,188000,2,98.0,Partially equipped,1,1,,,0,Normal,,13.296445215078622,0,28.704782389025834,0,10.675843683296284,1,0,1,,2,1,5.0,10.763324606677674,0,0,1,0,,8.738598815015681,0
13025,7600 Péruwelz,flat,apartment,187000,2,76.0,Partially equipped,1,1,,,0,Normal,,10.31152894230587,0,22.26085164863228,0,8.279225713576709,1,0,1,,3,1,5.0,8.347068062321462,0,0,1,0,,6.7768725504203235,0
13026,7600 Péruwelz,flat,apartment,190000,2,98.0,Partially equipped,1,1,,,0,Normal,,13.296445215078622,0,28.704782389025834,0,10.675843683296284,1,0,1,,2,1,5.0,10.763324606677674,0,0,1,0,,8.738598815015681,0
13027,7600 Péruwelz,flat,apartment,185000,2,95.0,Partially equipped,1,1,,,0,Normal,,12.889411177882339,0,27.82606456079035,0,10.349032141970888,1,0,1,,3,1,5.0,10.433835077901827,0,0,1,0,,8.471090688025404,0
13028,7600 Péruwelz,flat,apartment,155000,1,57.0,Partially equipped,1,1,,,0,Normal,,7.733646706729403,0,16.69563873647421,0,6.209419285182532,1,0,1,,1,1,47.0,6.260301046741096,0,0,1,0,,5.082654412815243,0
13029,7600 Péruwelz,flat,apartment,187000,2,98.0,Partially equipped,1,1,,,0,Normal,,13.296445215078622,0,28.704782389025834,0,10.675843683296284,1,0,1,,3,1,5.0,10.763324606677674,0,0,1,0,,8.738598815015681,0
13031,7600 Péruwelz,flat,apartment,190000,2,78.0,Partially equipped,1,1,,,0,Normal,,10.582884967103393,0,22.8466635341226,0,8.497100074460308,1,0,1,,3,1,5.0,8.566727748172026,0,0,1,0,,6.955211301747174,0
13035,7600 Péruwelz,house,villa,327065,3,1750.0,Super equipped,1,1,,,0,New,2022,237.43652169783255,0,512.5853998040327,0,190.64006577314794,0,0,1,,4,0,0,192.2022251192442,0,0,1,1,,156.0464074109943,1
13036,7600 Péruwelz,house,villa,327065,3,1588.0,Super equipped,1,1,,,0,New,2022,215.4566836892332,0,465.1346370793166,0,172.99224254157653,0,0,1,,4,0,0,174.40979056534843,0,0,1,1,,141.60096855351938,1
13037,7600 Péruwelz,house,residence,248500,3,135.0,Partially equipped,1,1,,2,0,Normal,,18.316531673832795,0,39.542302270596814,0,14.70651935964284,0,0,1,,4,0,,14.827028794913122,0,0,1,1,,12.037865714562416,1
13038,7600 Péruwelz,house,residence,125000,3,121.0,Partially equipped,1,1,,,0,To be renovated,,16.417039500250137,0,35.44161907216455,0,13.181398833457656,0,0,1,,2,0,0,13.28941099395917,0,0,1,0,,10.789494455274463,0
13039,7600 Péruwelz,house,residence,185000,3,129.0,Partially equipped,1,1,,,0,To be renovated,1974,17.502463599440226,0,37.784866614125846,0,14.052896276992048,0,0,1,,4,0,0,14.168049737361429,0,0,1,0,,11.502849460581865,1
13040,7600 Péruwelz,house,residence,168000,3,,Partially equipped,1,1,,,0,Excellent,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
13041,7600 Péruwelz,house,residence,375000,6,385.0,Partially equipped,1,2,,,0,Normal,1910,52.23603477352316,0,112.76878795688721,0,41.94081447009254,0,0,1,South,2,0,0,42.28448952623372,0,0,1,0,,34.33020963041874,1
13042,7601 Roucourt,house,residence,80000,2,,Partially equipped,1,1,,,0,To be renovated,,,0,,1,,0,0,1,,2,0,0,,0,0,1,0,,,0
13043,7601 Roucourt,house,residence,145000,4,142.0,Partially equipped,1,1,,,0,Normal,,19.266277760624128,0,41.592643869812946,0,15.469079622735432,0,0,1,,3,0,0,15.595837695390099,0,0,1,0,,12.662051344206393,1
13044,7602 Bury,house,residence,50000,2,,Partially equipped,1,1,,,0,To be renovated,,,0,,1,,0,0,1,,2,0,0,,0,0,1,0,,,0
13045,7603 Bon-Secours,house,residence,150000,4,225.0,Partially equipped,2,1,,,0,Normal,,30.527552789721327,0,65.90383711766135,0,24.510865599404735,0,0,1,,2,0,0,24.711714658188537,0,0,1,0,,20.063109524270693,0
13046,7603 Bon-Secours,house,residence,75000,2,120.0,Partially equipped,1,1,,,0,Normal,,16.281361487851374,0,35.14871312941939,0,13.072461653015857,0,0,1,,2,0,0,13.179581151033886,0,0,1,0,,10.700325079611037,0
13047,7603 Bon-Secours,house,residence,250000,9,430.0,Partially equipped,1,1,,,0,Normal,,58.34154533146742,0,94.0,0,46.84298758997349,0,0,4,,2,0,0,47.226832457871424,0,0,1,0,,38.342831535272886,0
13048,7603 Bon-Secours,house,residence,133000,2,153.0,Partially equipped,1,1,,,0,Excellent,,20.758735897010503,0,44.81460924000972,0,16.667388607595218,0,0,1,,3,0,0,16.803965967568207,0,0,1,0,,13.642914476504073,1
13049,7603 Bon-Secours,house,residence,85000,,170.0,Partially equipped,1,1,,,0,Normal,,23.065262107789447,0,49.79401026667747,0,18.5193206751058,0,0,1,,2,0,0,18.671073297298005,0,0,1,0,,15.158793862782304,0
13050,7604 Baugnies,house,residence,250000,11,835.0,Partially equipped,1,1,,,0,Normal,,113.29114035296581,0,244.5764621922099,0,90.96254566890201,0,0,1,,4,0,0,91.7079188426108,0,0,1,0,,74.45642867896014,0
13051,7608 Wiers,house,residence,120000,1,1.0,Partially equipped,1,1,,,0,To be renovated,,0.13567801239876146,0,0.2929059427451616,0,0.10893718044179881,0,0,1,,3,0,0,0.10982984292528239,0,0,1,1,,0.08916937566342531,0
13052,7608 Wiers,house,residence,175000,3,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,4,0,0,,0,0,1,0,,,1
13053,7608 Wiers,house,residence,990000,4,200.0,Partially equipped,1,1,,,0,Normal,,27.13560247975229,0,58.58118854903231,0,21.78743608835976,0,0,1,,2,0,0,21.965968585056476,0,0,1,0,,17.833875132685062,0
13054,7610 Rumes,house,residence,150000,2,130.0,Partially equipped,1,1,,,0,Normal,1900,17.63814161183899,0,38.077772556871004,0,14.161833457433845,0,0,1,West,3,0,0,14.27787958028671,0,0,1,0,,11.592018836245291,0
13055,7611 La Glanerie,flat,apartment,360000,2,225.0,Super equipped,1,1,,1,0,Normal,2021,30.527552789721327,0,65.90383711766135,0,24.510865599404735,1,0,1,North-east,4,0,0,24.711714658188537,0,0,1,0,,20.063109524270693,0
13056,7611 La Glanerie,house,residence,110000,2,120.0,Partially equipped,1,1,,,0,To be renovated,1900,16.281361487851374,0,35.14871312941939,0,13.072461653015857,0,0,1,North-east,2,0,0,13.179581151033886,0,0,1,0,,10.700325079611037,0
13057,7611 La Glanerie,house,residence,165000,3,110.0,Partially equipped,1,1,,,0,Normal,2021,14.92458136386376,0,33.0,0,11.983089848597869,0,0,1,,2,0,0,12.081282721781063,0,0,1,0,,9.808631322976783,0
13059,7618 Taintignies,house,residence,330000,3,,Partially equipped,1,1,,,0,To be renovated,,,0,,0,,0,0,1,,4,0,0,,0,0,1,0,,,1
13060,7618 Taintignies,house,cottage,330000,4,132.0,Partially equipped,1,1,,1,0,Excellent,,15.0,0,38.663584442361326,1,10.0,0,0,1,,4,0,0,14.0,0,0,1,0,,11.0,1
13061,7618 Taintignies,house,cottage,330000,4,132.0,Partially equipped,1,1,,1,0,Excellent,,15.0,0,38.663584442361326,1,10.0,0,0,1,South-east,4,0,0,14.0,0,0,1,0,,11.0,1
13062,7618 Taintignies,house,residence,215000,3,126.0,Super equipped,1,1,,,0,Normal,,17.095429562243943,0,35.0,0,13.726084735666651,0,0,1,,4,0,0,13.838560208585582,0,0,1,0,,11.235341333591588,1
13063,7618 Taintignies,house,residence,68000,2,81.0,Partially equipped,1,1,,1,0,To be renovated,1930,10.989919004299677,0,23.72538136235809,0,8.823911615785704,0,0,1,,3,0,0,8.896217276947873,0,0,1,0,,7.2227194287374505,0
13064,7618 Taintignies,house,residence,185000,2,,Partially equipped,1,1,,,0,Excellent,,16.0,0,15.0,0,,0,0,1,,2,0,0,12.0,0,0,1,0,,,0
13065,7618 Taintignies,house,residence,165000,4,186.0,Not equipped,1,1,,1,0,To be renovated,,25.236110306169632,0,54.480505350600055,0,20.262315562174578,0,0,1,South,4,0,0,20.428350784102523,0,0,1,0,,16.58550387339711,0
13066,7618 Taintignies,flat,apartment,149500,2,75.0,Partially equipped,1,1,2,2,0,Normal,2013,10.175850929907108,0,21.967945705887118,0,8.170288533134912,1,0,1,,3,0,0,8.237238219396179,0,1,1,1,105.0,6.687703174756898,0
13067,7618 Taintignies,flat,apartment,150000,2,75.0,Partially equipped,1,1,2,2,0,Normal,2013,10.175850929907108,0,21.967945705887118,0,8.170288533134912,1,0,1,,3,0,0,8.237238219396179,0,0,0,1,105.0,6.687703174756898,0
13069,7618 Taintignies,flat,apartment,150000,2,75.0,Partially equipped,1,1,2,2,0,Normal,,10.175850929907108,0,21.967945705887118,0,8.170288533134912,1,0,1,,3,0,0,8.237238219396179,0,1,1,1,105.0,6.687703174756898,0
13070,7618 Taintignies,flat,apartment,165000,2,86.0,Partially equipped,1,1,1,2,0,Normal,2013,11.668309066293485,0,25.189911076083895,0,9.368597517994697,1,0,1,,3,0,0,9.445366491574285,0,1,1,1,105.0,7.668566307054577,0
13073,7618 Taintignies,flat,apartment,165000,2,83.0,Partially equipped,1,1,1,2,0,Normal,2013,11.2612750290972,0,24.31119324784841,0,9.041785976669301,1,0,1,,3,0,0,9.115876962798438,0,1,1,1,105.0,7.4010581800643,0
13074,7618 Taintignies,flat,apartment,166000,2,80.0,Partially equipped,1,1,,2,0,Normal,2013,10.854240991900916,0,23.432475419612928,0,8.714974435343905,1,0,1,,3,0,0,8.786387434022592,0,1,1,1,34.0,7.133550053074025,0
13075,7618 Taintignies,flat,apartment,174000,2,80.0,Partially equipped,1,1,,2,0,Normal,2013,10.854240991900916,0,23.432475419612928,0,8.714974435343905,1,0,1,,3,0,0,8.786387434022592,0,1,1,1,235.0,7.133550053074025,0
13077,7618 Taintignies,flat,apartment,174000,2,80.0,Partially equipped,1,1,,2,0,Normal,,10.854240991900916,0,23.432475419612928,0,8.714974435343905,1,0,1,,3,0,0,8.786387434022592,0,1,1,1,235.0,7.133550053074025,0
13078,7620 Bléharies,house,cottage,540000,6,636.0,Partially equipped,2,1,,1,0,Normal,,12.0,0,16.0,1,18.0,0,0,1,North-west,4,1,32.0,15.0,0,0,1,1,1200.0,15.0,1
13079,7620 Bléharies,house,residence,199000,3,,Partially equipped,1,1,,,0,To be renovated,,,0,,0,,0,0,1,,3,0,0,,0,0,1,0,,,1
13080,7621 Lesdain,house,residence,299000,4,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,4,0,0,,0,0,1,0,,,0
13081,7623 Rongy,house,residence,70000,3,167.0,Partially equipped,1,1,,,0,To be renovated,,22.658228070593164,0,48.91529243844198,0,18.1925091337804,0,0,1,,3,0,0,18.34158376852216,0,0,1,0,,14.891285735792026,1
13082,7623 Rongy,house,residence,750000,4,300.0,Super equipped,2,1,,,0,Normal,2001,40.70340371962843,0,87.87178282354847,1,32.681154132539646,0,0,1,,4,0,0,32.948952877584716,0,0,1,0,,26.75081269902759,1
13083,7640 Antoing,house,residence,225000,,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
13084,7640 Antoing,house,cottage,295000,3,,Partially equipped,1,1,,,0,Excellent,,,0,,0,,0,0,1,,4,0,0,,0,0,1,0,,,1
13085,7640 Antoing,house,bungalow,325000,3,118.0,Super equipped,3,1,,,0,New,2018,17.0,0,30.0,0,12.85458729213226,0,0,3,,4,1,13.0,9.0,0,0,1,0,,11.0,0
13086,7640 Antoing,house,bungalow,245000,2,130.0,Super equipped,1,1,,,0,New,2018,8.0,0,21.0,0,14.161833457433845,0,0,1,,4,1,30.0,7.0,0,0,1,0,,11.592018836245291,0
13088,7640 Antoing,house,residence,105000,3,143.0,Partially equipped,1,1,,,0,To be renovated,,19.401955773022888,0,41.885549812558104,0,15.578016803177231,0,0,1,,2,0,0,15.705667538315382,0,0,1,0,,12.751220719869819,1
13089,7640 Antoing,house,residence,180000,3,121.0,Partially equipped,1,1,,,0,To be renovated,,16.417039500250137,0,40.0,0,13.181398833457656,0,0,1,,3,0,0,13.28941099395917,0,0,1,0,,10.789494455274463,0
13090,7640 Antoing,flat,apartment,160000,2,83.0,Super equipped,1,1,,1,0,Normal,,11.2612750290972,0,24.31119324784841,0,9.041785976669301,1,0,1,,2,0,0,9.115876962798438,0,0,1,0,,7.4010581800643,0
13091,7640 Antoing,house,residence,155000,3,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
13092,7642 Calonne,house,residence,219000,3,150.0,Fully equipped,1,1,,,0,Normal,,20.351701859814217,0,43.935891411774236,1,20.0,0,0,1,,2,1,70.0,16.474476438792358,0,0,1,1,850.0,13.375406349513796,0
13093,7643 Fontenoy,house,residence,245000,3,190.0,Partially equipped,1,1,,,0,Normal,,25.778822355764678,0,55.6521291215807,0,20.698064283941775,0,0,1,,4,0,0,20.867670155803655,0,0,1,0,,16.942181376050808,1
13094,7700 Luingne,house,residence,215000,3,100.0,Partially equipped,1,1,,2,0,Excellent,,14.0,0,34.0,1,18.0,0,0,1,East,3,0,0,12.0,0,0,1,0,,5.0,1
13095,7700 Luingne,house,residence,130000,3,112.0,Partially equipped,1,1,,,0,To be renovated,,15.195937388661283,0,32.805465587458094,0,12.200964209481468,0,0,1,,2,0,0,12.300942407631627,0,0,1,0,,9.986970074303635,1
13096,7700 Luingne,house,residence,249000,2,170.0,Partially equipped,1,1,,,0,Normal,2001,23.065262107789447,0,49.79401026667747,0,18.5193206751058,1,0,1,,3,1,16.0,18.671073297298005,0,0,1,1,639.0,15.158793862782304,1
13097,7700 Luingne,house,villa,445000,10,590.0,Partially equipped,2,1,,1,0,Normal,,17.0,0,65.0,0,64.2729364606613,0,0,2,South,4,0,0,14.0,0,0,1,0,,14.0,1
13098,7700 Luingne,house,villa,439000,5,240.0,Partially equipped,2,1,,2,0,Normal,,17.0,0,36.0,0,13.0,0,0,2,South-east,4,0,0,14.0,0,0,1,0,,13.0,1
13099,7700 Luingne,house,residence,279000,7,218.0,Partially equipped,2,1,,2,0,Excellent,,16.0,0,17.0,1,27.0,0,0,2,West,2,0,0,12.0,0,0,1,1,45.0,12.0,1
13100,7700 Luingne,house,residence,285000,4,155.0,Partially equipped,1,1,,2,0,New,,16.0,0,54.0,0,16.885262968478816,0,0,1,South,2,0,0,15.0,0,0,1,0,,20.0,1
13102,7700 Luingne,house,residence,149000,2,80.0,Partially equipped,1,1,,2,0,Fully renovated,,14.0,0,25.0,0,11.0,0,0,1,South,2,0,0,13.0,0,0,1,0,,7.133550053074025,0
13103,7700 Luingne,house,residence,425000,4,260.0,Partially equipped,2,1,,,0,Normal,1980,35.27628322367798,0,76.15554511374201,0,28.32366691486769,0,0,1,South,2,0,0,28.55575916057342,0,0,1,0,,23.184037672490582,0
13104,7700 Luingne,house,residence,205000,4,152.0,Super equipped,1,1,,,0,Normal,,20.62305788461174,0,44.52170329726456,0,16.558451427153418,0,0,1,South,2,0,0,16.694136124642924,0,0,1,0,,13.553745100840647,1
13105,7700 Luingne,house,residence,159000,3,150.0,Super equipped,1,1,,,0,To be renovated,,20.351701859814217,0,43.935891411774236,0,16.340577066269823,0,0,1,,2,0,0,16.474476438792358,0,0,1,0,,13.375406349513796,0
